date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:22:38	16182/16182	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:36%20GMT	http://www.wingvillage.org.uk/node/140?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1403258.html	(from http://www.wingvillage.org.uk/news)
12:22:38	16374/16374	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:37%20GMT	http://www.wingvillage.org.uk/node/100?page=1	www.wingvillage.org.uk/node/1002679.html	(from http://www.wingvillage.org.uk/news)
12:22:39	17984/17984	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:38%20GMT	http://www.wingvillage.org.uk/node/150?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1503258.html	(from http://www.wingvillage.org.uk/news)
12:22:40	18437/18437	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:38%20GMT	http://www.wingvillage.org.uk/node/155?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1553258.html	(from http://www.wingvillage.org.uk/news)
12:22:40	8887/8887	---MC-	200	added ('OK')	text/html	etag:%2203c7d1792344a3d0c76d53fd2be57e15%22	http://www.wingvillage.org.uk/archive	www.wingvillage.org.uk/archive.html	(from http://www.wingvillage.org.uk/news)
12:22:41	14360/14360	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:39%20GMT	http://www.wingvillage.org.uk/node/185?%24Version=1&%24Path=/	www.wingvillage.org.uk/node/18599b5.html	(from http://www.wingvillage.org.uk/node/185)
12:22:41	12181/12181	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:40%20GMT	http://www.wingvillage.org.uk/taxonomy/term/32?%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/3299b5.html	(from http://www.wingvillage.org.uk/taxonomy/term/32)
12:22:42	12151/12151	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:41%20GMT	http://www.wingvillage.org.uk/taxonomy/term/33?%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/3399b5.html	(from http://www.wingvillage.org.uk/taxonomy/term/33)
12:22:42	12395/12395	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:41%20GMT	http://www.wingvillage.org.uk/node/184?%24Version=1&%24Path=/	www.wingvillage.org.uk/node/18499b5.html	(from http://www.wingvillage.org.uk/node/184)
12:22:43	12467/12467	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:42%20GMT	http://www.wingvillage.org.uk/taxonomy/term/29?%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/2999b5.html	(from http://www.wingvillage.org.uk/taxonomy/term/29)
12:22:44	12437/12437	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:43%20GMT	http://www.wingvillage.org.uk/taxonomy/term/31?%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/3199b5.html	(from http://www.wingvillage.org.uk/taxonomy/term/31)
12:22:44	12447/12447	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:43%20GMT	http://www.wingvillage.org.uk/taxonomy/term/30?%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/3099b5.html	(from http://www.wingvillage.org.uk/taxonomy/term/30)
12:22:45	11557/11557	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:44%20GMT	http://www.wingvillage.org.uk/node/180?%24Version=1&%24Path=/	www.wingvillage.org.uk/node/18099b5.html	(from http://www.wingvillage.org.uk/node/180)
12:22:45	11669/11669	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:44%20GMT	http://www.wingvillage.org.uk/taxonomy/term/28?%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/2899b5.html	(from http://www.wingvillage.org.uk/taxonomy/term/28)
12:22:46	15008/15008	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:45%20GMT	http://www.wingvillage.org.uk/taxonomy/term/9?%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/999b5.html	(from http://www.wingvillage.org.uk/taxonomy/term/9)
12:22:47	11222/11222	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:45%20GMT	http://www.wingvillage.org.uk/node/179?%24Version=1&%24Path=/	www.wingvillage.org.uk/node/17999b5.html	(from http://www.wingvillage.org.uk/node/179)
12:22:47	11418/11418	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:46%20GMT	http://www.wingvillage.org.uk/taxonomy/term/27?%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/2799b5.html	(from http://www.wingvillage.org.uk/taxonomy/term/27)
12:22:47	11403/11403	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:47%20GMT	http://www.wingvillage.org.uk/taxonomy/term/26?%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/2699b5.html	(from http://www.wingvillage.org.uk/taxonomy/term/26)
12:22:48	20727/20727	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:47%20GMT	http://www.wingvillage.org.uk/node/176?%24Version=1&%24Path=/	www.wingvillage.org.uk/node/17699b5.html	(from http://www.wingvillage.org.uk/node/176)
12:22:49	14300/14300	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:47%20GMT	http://www.wingvillage.org.uk/taxonomy/term/23?%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/2399b5.html	(from http://www.wingvillage.org.uk/taxonomy/term/23)
12:22:50	17948/17948	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:49%20GMT	http://www.wingvillage.org.uk/node/174?%24Version=1&%24Path=/	www.wingvillage.org.uk/node/17499b5.html	(from http://www.wingvillage.org.uk/node/174)
12:22:51	11504/11504	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:49%20GMT	http://www.wingvillage.org.uk/taxonomy/term/25?%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/2599b5.html	(from http://www.wingvillage.org.uk/taxonomy/term/25)
12:22:51	19257/19257	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:50%20GMT	http://www.wingvillage.org.uk/node/173?%24Version=1&%24Path=/	www.wingvillage.org.uk/node/17399b5.html	(from http://www.wingvillage.org.uk/node/173)
12:22:52	12087/12087	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:51%20GMT	http://www.wingvillage.org.uk/taxonomy/term/24?%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/2499b5.html	(from http://www.wingvillage.org.uk/taxonomy/term/24)
12:22:52	19119/19119	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:51%20GMT	http://www.wingvillage.org.uk/node/166?%24Version=1&%24Path=/	www.wingvillage.org.uk/node/16699b5.html	(from http://www.wingvillage.org.uk/node/166)
12:22:53	19041/19041	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:52%20GMT	http://www.wingvillage.org.uk/node/164?%24Version=1&%24Path=/	www.wingvillage.org.uk/node/16499b5.html	(from http://www.wingvillage.org.uk/node/164)
12:22:54	18073/18073	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:52%20GMT	http://www.wingvillage.org.uk/node/163?%24Version=1&%24Path=/	www.wingvillage.org.uk/node/16399b5.html	(from http://www.wingvillage.org.uk/node/163)
12:22:54	2474/2474	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2002%20Feb%202014%2012:22:53%20GMT	http://www.wingvillage.org.uk/taxonomy/term/5/0/feed	www.wingvillage.org.uk/taxonomy/term/5/0/feedhtml.html	(from http://www.wingvillage.org.uk/news?page=1&%24Version=1&%24Path=/)
12:22:54	11604/11604	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:54%20GMT	http://www.wingvillage.org.uk/taxonomy/term/5?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/53258.html	(from http://www.wingvillage.org.uk/news?page=1&%24Version=1&%24Path=/)
12:22:56	19760/19760	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:55%20GMT	http://www.wingvillage.org.uk/taxonomy/term/3?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/33258.html	(from http://www.wingvillage.org.uk/news?page=1&%24Version=1&%24Path=/)
12:22:58	39999/39999	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2002%20Feb%202014%2012:22:54%20GMT	http://www.wingvillage.org.uk/taxonomy/term/3/0/feed	www.wingvillage.org.uk/taxonomy/term/3/0/feedhtml.html	(from http://www.wingvillage.org.uk/news?page=1&%24Version=1&%24Path=/)
12:23:12	603016/603016	---M--	200	added ('OK')	image/jpeg	etag:%22bc82a0-93388-4916b52e35140%22	http://www.wingvillage.org.uk/sites/default/files/jg/JG-Graphic.jpg	www.wingvillage.org.uk/sites/default/files/jg/JG-Graphic.jpg	(from http://www.wingvillage.org.uk/news)
12:23:12	6256/6256	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2002%20Feb%202014%2012:23:12%20GMT	http://www.wingvillage.org.uk/taxonomy/term/20/0/feed	www.wingvillage.org.uk/taxonomy/term/20/0/feedhtml.html	(from http://www.wingvillage.org.uk/news?page=1&%24Version=1&%24Path=/)
12:23:12	11748/11748	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:12%20GMT	http://www.wingvillage.org.uk/taxonomy/term/20?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/203258.html	(from http://www.wingvillage.org.uk/news?page=1&%24Version=1&%24Path=/)
12:23:13	1537/1537	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2002%20Feb%202014%2012:23:12%20GMT	http://www.wingvillage.org.uk/taxonomy/term/22/0/feed	www.wingvillage.org.uk/taxonomy/term/22/0/feedhtml.html	(from http://www.wingvillage.org.uk/news?page=1&%24Version=1&%24Path=/)
12:23:13	10483/10483	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:13%20GMT	http://www.wingvillage.org.uk/taxonomy/term/22?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/223258.html	(from http://www.wingvillage.org.uk/news?page=1&%24Version=1&%24Path=/)
12:23:13	2258/2258	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2002%20Feb%202014%2012:23:13%20GMT	http://www.wingvillage.org.uk/taxonomy/term/21/0/feed	www.wingvillage.org.uk/taxonomy/term/21/0/feedhtml.html	(from http://www.wingvillage.org.uk/news?page=1&%24Version=1&%24Path=/)
12:23:14	10475/10475	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:13%20GMT	http://www.wingvillage.org.uk/taxonomy/term/21?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/213258.html	(from http://www.wingvillage.org.uk/news?page=1&%24Version=1&%24Path=/)
12:23:14	2134/2134	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2002%20Feb%202014%2012:23:14%20GMT	http://www.wingvillage.org.uk/taxonomy/term/14/0/feed	www.wingvillage.org.uk/taxonomy/term/14/0/feedhtml.html	(from http://www.wingvillage.org.uk/news?page=1&%24Version=1&%24Path=/)
12:23:15	11260/11260	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:14%20GMT	http://www.wingvillage.org.uk/taxonomy/term/14?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/143258.html	(from http://www.wingvillage.org.uk/news?page=1&%24Version=1&%24Path=/)
12:23:15	9650/9650	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2002%20Feb%202014%2012:23:15%20GMT	http://www.wingvillage.org.uk/taxonomy/term/4/0/feed	www.wingvillage.org.uk/taxonomy/term/4/0/feedhtml.html	(from http://www.wingvillage.org.uk/news?page=2&%24Version=1&%24Path=/)
12:23:16	15848/15848	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:15%20GMT	http://www.wingvillage.org.uk/taxonomy/term/4?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/43258.html	(from http://www.wingvillage.org.uk/news?page=2&%24Version=1&%24Path=/)
12:23:16	1125/1125	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2002%20Feb%202014%2012:23:16%20GMT	http://www.wingvillage.org.uk/taxonomy/term/19/0/feed	www.wingvillage.org.uk/taxonomy/term/19/0/feedhtml.html	(from http://www.wingvillage.org.uk/news?page=2&%24Version=1&%24Path=/)
12:23:16	10127/10127	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:16%20GMT	http://www.wingvillage.org.uk/taxonomy/term/19?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/193258.html	(from http://www.wingvillage.org.uk/news?page=2&%24Version=1&%24Path=/)
12:23:17	9548/9548	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:16%20GMT	http://www.wingvillage.org.uk/node/142?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1423258.html	(from http://www.wingvillage.org.uk/news?page=2&%24Version=1&%24Path=/)
12:23:17	910/910	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2002%20Feb%202014%2012:23:17%20GMT	http://www.wingvillage.org.uk/taxonomy/term/18/0/feed	www.wingvillage.org.uk/taxonomy/term/18/0/feedhtml.html	(from http://www.wingvillage.org.uk/news?page=2&%24Version=1&%24Path=/)
12:23:17	9878/9878	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:17%20GMT	http://www.wingvillage.org.uk/taxonomy/term/18?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/183258.html	(from http://www.wingvillage.org.uk/news?page=2&%24Version=1&%24Path=/)
12:23:17	4254/4254	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2002%20Feb%202014%2012:23:17%20GMT	http://www.wingvillage.org.uk/taxonomy/term/13/0/feed	www.wingvillage.org.uk/taxonomy/term/13/0/feedhtml.html	(from http://www.wingvillage.org.uk/news?page=2&%24Version=1&%24Path=/)
12:23:18	11798/11798	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:17%20GMT	http://www.wingvillage.org.uk/taxonomy/term/13?page=1	www.wingvillage.org.uk/taxonomy/term/132679.html	(from http://www.wingvillage.org.uk/news?page=2&%24Version=1&%24Path=/)
12:23:18	9886/9886	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:18%20GMT	http://www.wingvillage.org.uk/node/138?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1383258.html	(from http://www.wingvillage.org.uk/news?page=2&%24Version=1&%24Path=/)
12:23:19	1153/1153	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2002%20Feb%202014%2012:23:18%20GMT	http://www.wingvillage.org.uk/taxonomy/term/17/0/feed	www.wingvillage.org.uk/taxonomy/term/17/0/feedhtml.html	(from http://www.wingvillage.org.uk/news?page=2&%24Version=1&%24Path=/)
12:23:20	10142/10142	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:19%20GMT	http://www.wingvillage.org.uk/taxonomy/term/17?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/173258.html	(from http://www.wingvillage.org.uk/news?page=2&%24Version=1&%24Path=/)
12:23:20	3083/3083	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2002%20Feb%202014%2012:23:20%20GMT	http://www.wingvillage.org.uk/taxonomy/term/16/0/feed	www.wingvillage.org.uk/taxonomy/term/16/0/feedhtml.html	(from http://www.wingvillage.org.uk/news?page=2&%24Version=1&%24Path=/)
12:23:20	10606/10606	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:20%20GMT	http://www.wingvillage.org.uk/taxonomy/term/16?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/163258.html	(from http://www.wingvillage.org.uk/news?page=2&%24Version=1&%24Path=/)
12:23:21	3085/3085	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2002%20Feb%202014%2012:23:20%20GMT	http://www.wingvillage.org.uk/taxonomy/term/15/0/feed	www.wingvillage.org.uk/taxonomy/term/15/0/feedhtml.html	(from http://www.wingvillage.org.uk/news?page=2&%24Version=1&%24Path=/)
12:23:22	10614/10614	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:21%20GMT	http://www.wingvillage.org.uk/taxonomy/term/15?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/153258.html	(from http://www.wingvillage.org.uk/news?page=2&%24Version=1&%24Path=/)
12:23:22	11796/11796	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:21%20GMT	http://www.wingvillage.org.uk/organisations/labybirds/	www.wingvillage.org.uk/organisations/labybirds/index.html	(from http://www.wingvillage.org.uk/news?page=2&%24Version=1&%24Path=/)
12:23:23	9712/9712	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:22%20GMT	http://www.wingvillage.org.uk/node/135?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1353258.html	(from http://www.wingvillage.org.uk/news?page=3&%24Version=1&%24Path=/)
12:23:23	10846/10846	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:23%20GMT	http://www.wingvillage.org.uk/node/132?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1323258.html	(from http://www.wingvillage.org.uk/news?page=3&%24Version=1&%24Path=/)
12:23:24	7032/7032	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2002%20Feb%202014%2012:23:23%20GMT	http://www.wingvillage.org.uk/taxonomy/term/7/0/feed	www.wingvillage.org.uk/taxonomy/term/7/0/feedhtml.html	(from http://www.wingvillage.org.uk/news?page=3&%24Version=1&%24Path=/)
12:23:24	15192/15192	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:24%20GMT	http://www.wingvillage.org.uk/taxonomy/term/7?page=1	www.wingvillage.org.uk/taxonomy/term/72679.html	(from http://www.wingvillage.org.uk/news?page=3&%24Version=1&%24Path=/)
12:23:25	10753/10753	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:24%20GMT	http://www.wingvillage.org.uk/node/126?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1263258.html	(from http://www.wingvillage.org.uk/news?page=3&%24Version=1&%24Path=/)
12:23:25	2474/2474	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2002%20Feb%202014%2012:23:25%20GMT	http://www.wingvillage.org.uk/taxonomy/term/10/0/feed	www.wingvillage.org.uk/taxonomy/term/10/0/feedhtml.html	(from http://www.wingvillage.org.uk/news?page=3&%24Version=1&%24Path=/)
12:23:26	10888/10888	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:25%20GMT	http://www.wingvillage.org.uk/taxonomy/term/10?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/103258.html	(from http://www.wingvillage.org.uk/news?page=3&%24Version=1&%24Path=/)
12:23:27	12196/12196	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:26%20GMT	http://www.wingvillage.org.uk/node/124?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1243258.html	(from http://www.wingvillage.org.uk/news?page=3&%24Version=1&%24Path=/)
12:23:27	12277/12277	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:27%20GMT	http://www.wingvillage.org.uk/node/123?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1233258.html	(from http://www.wingvillage.org.uk/news?page=3&%24Version=1&%24Path=/)
12:23:27	9811/9811	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:27%20GMT	http://www.wingvillage.org.uk/node/122?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1223258.html	(from http://www.wingvillage.org.uk/news?page=3&%24Version=1&%24Path=/)
12:23:27	2345/2345	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2002%20Feb%202014%2012:23:27%20GMT	http://www.wingvillage.org.uk/taxonomy/term/8/0/feed	www.wingvillage.org.uk/taxonomy/term/8/0/feedhtml.html	(from http://www.wingvillage.org.uk/news?page=4&%24Version=1&%24Path=/)
12:23:28	11409/11409	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:28%20GMT	http://www.wingvillage.org.uk/taxonomy/term/8?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/83258.html	(from http://www.wingvillage.org.uk/news?page=4&%24Version=1&%24Path=/)
12:23:28	10138/10138	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:28%20GMT	http://www.wingvillage.org.uk/node/92?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/923258.html	(from http://www.wingvillage.org.uk/news?page=5&%24Version=1&%24Path=/)
12:23:30	1866/1866	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2002%20Feb%202014%2012:23:30%20GMT	http://www.wingvillage.org.uk/taxonomy/term/6/0/feed	www.wingvillage.org.uk/taxonomy/term/6/0/feedhtml.html	(from http://www.wingvillage.org.uk/news?page=5&%24Version=1&%24Path=/)
12:23:30	10450/10450	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:30%20GMT	http://www.wingvillage.org.uk/taxonomy/term/6?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/63258.html	(from http://www.wingvillage.org.uk/news?page=5&%24Version=1&%24Path=/)
12:23:31	2035/2035	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2002%20Feb%202014%2012:23:30%20GMT	http://www.wingvillage.org.uk/taxonomy/term/1/0/feed	www.wingvillage.org.uk/taxonomy/term/1/0/feedhtml.html	(from http://www.wingvillage.org.uk/news?page=6&%24Version=1&%24Path=/)
12:23:31	11295/11295	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:31%20GMT	http://www.wingvillage.org.uk/taxonomy/term/1?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/13258.html	(from http://www.wingvillage.org.uk/news?page=6&%24Version=1&%24Path=/)
12:23:32	17575/17575	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:32%20GMT	http://www.wingvillage.org.uk/node/64?%24Version=1&%24Path=/	www.wingvillage.org.uk/node/6499b5.html	(from http://www.wingvillage.org.uk/node/64)
12:23:33	19020/19020	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:32%20GMT	http://www.wingvillage.org.uk/node/152?%24Version=1&%24Path=/	www.wingvillage.org.uk/node/15299b5.html	(from http://www.wingvillage.org.uk/node/152)
12:23:33	18360/18360	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:32%20GMT	http://www.wingvillage.org.uk/node/154?%24Version=1&%24Path=/	www.wingvillage.org.uk/node/15499b5.html	(from http://www.wingvillage.org.uk/node/154)
12:23:34	18363/18363	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:33%20GMT	http://www.wingvillage.org.uk/node/102?%24Version=1&%24Path=/	www.wingvillage.org.uk/node/10299b5.html	(from http://www.wingvillage.org.uk/node/102)
12:23:35	19615/19615	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:34%20GMT	http://www.wingvillage.org.uk/node/141?%24Version=1&%24Path=/	www.wingvillage.org.uk/node/14199b5.html	(from http://www.wingvillage.org.uk/node/141)
12:23:35	18038/18038	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:34%20GMT	http://www.wingvillage.org.uk/node/99?%24Version=1&%24Path=/	www.wingvillage.org.uk/node/9999b5.html	(from http://www.wingvillage.org.uk/node/99)
12:23:36	17467/17467	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:35%20GMT	http://www.wingvillage.org.uk/node/67?%24Version=1&%24Path=/	www.wingvillage.org.uk/node/6799b5.html	(from http://www.wingvillage.org.uk/node/67)
12:23:37	18118/18118	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:35%20GMT	http://www.wingvillage.org.uk/node/81?%24Version=1&%24Path=/	www.wingvillage.org.uk/node/8199b5.html	(from http://www.wingvillage.org.uk/node/81)
12:23:37	18159/18159	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:36%20GMT	http://www.wingvillage.org.uk/node/161?%24Version=1&%24Path=/	www.wingvillage.org.uk/node/16199b5.html	(from http://www.wingvillage.org.uk/node/161)
12:23:38	18780/18780	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:37%20GMT	http://www.wingvillage.org.uk/node/111?%24Version=1&%24Path=/	www.wingvillage.org.uk/node/11199b5.html	(from http://www.wingvillage.org.uk/node/111)
12:23:39	18150/18150	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:37%20GMT	http://www.wingvillage.org.uk/node/151?%24Version=1&%24Path=/	www.wingvillage.org.uk/node/15199b5.html	(from http://www.wingvillage.org.uk/node/151)
12:23:39	18152/18152	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:38%20GMT	http://www.wingvillage.org.uk/node/136?%24Version=1&%24Path=/	www.wingvillage.org.uk/node/13699b5.html	(from http://www.wingvillage.org.uk/node/136)
12:23:40	18604/18604	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:39%20GMT	http://www.wingvillage.org.uk/node/130?%24Version=1&%24Path=/	www.wingvillage.org.uk/node/13099b5.html	(from http://www.wingvillage.org.uk/node/130)
12:23:41	19604/19604	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:39%20GMT	http://www.wingvillage.org.uk/node/137?%24Version=1&%24Path=/	www.wingvillage.org.uk/node/13799b5.html	(from http://www.wingvillage.org.uk/node/137)
12:23:41	18851/18851	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:40%20GMT	http://www.wingvillage.org.uk/node/119?%24Version=1&%24Path=/	www.wingvillage.org.uk/node/11999b5.html	(from http://www.wingvillage.org.uk/node/119)
12:23:42	17889/17889	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:41%20GMT	http://www.wingvillage.org.uk/node/86?%24Version=1&%24Path=/	www.wingvillage.org.uk/node/8699b5.html	(from http://www.wingvillage.org.uk/node/86)
12:23:43	18284/18284	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:23:41%20GMT	http://www.wingvillage.org.uk/node/97?%24Version=1&%24Path=/	www.wingvillage.org.uk/node/9799b5.html	(from http://www.wingvillage.org.uk/node/97)
